,calories,carbs,cook_time,course,cuisine,description,labels,name,photos,prep_time,protein,rating,saturated_fat,servings,sugar,total_fat,total_time,url
0,,,,Beverages,Indian,", how to make mango juice recipe | mango recipes"," Kids Recipes, Summer Recipes,Beverages, Navratri & Fasting Recipes,15 Minutes Recipes, Vegan Recipes,Bachelor Recipes",mango juice ,False,10,,['1'],,2,,,10,http://www.vegrecipesofindia.com/mango-juice/
0,,,10,side,bihari," for litti chokha, how to make baingan chokha recipe","Vegan Recipes,15 Minutes Recipes, North Indian Recipes, Vegan Recipes,Gluten Free,Indian Vegetable Recipes,Bachelor Recipes, Low Fat Recipes",baingan chokha ,True,5,,[''],,3to4,,,15,http://www.vegrecipesofindia.com/baingan-chokha-recipe/
0,,,20,"main,side","southindian,tamilnadu",", potato masala recipe for pooris and dosa"," Kids Recipes, Indian Street Food, Tiffin Recipes, Indian Curries, Starters & Snacks Recipes, Vegan Recipes, Popular Indian Recipes, Tamil Nadu,Bachelor Recipes,Indian Breakfast Recipes, South Indian Recipes",poori masala ,False,20,,['4.5'],,3to4,,,40,http://www.vegrecipesofindia.com/poori-masala-recipe-potato-masala/
0,,,10,condiment,"karnataka,southindian",", how to make mysore style sambar powder recipe"," Karnataka Recipes,15 Minutes Recipes, No Onion No Garlic,Cooking Tips & Methods,30 Minutes Recipes, Vegan Recipes,Karnataka Recipes,Bachelor Recipes, South Indian Recipes",mysore sambar powder ,False,5,,[''],,1mediumbottle,,,15,http://www.vegrecipesofindia.com/mysore-sambar-powder-recipe/
0,474,68,20,sweets,"northindian,Punjabi",", how to make punjabi panjiri recipe | sweets recipes"," Kids Recipes,30 Minutes Recipes, North Indian Recipes, Festival Recipes, Punjabi Recipes,Desserts,Bachelor Recipes",panjiri ,False,5,6,['4.05'],11,3,36,21,25,http://www.vegrecipesofindia.com/panjiri-recipe/
0,,,,side,world,", how to make cabbage coleslaw recipe"," Kids Recipes,15 Minutes Recipes, Tiffin Recipes, Starters & Snacks Recipes, Vegan Recipes,International Cuisines,Gluten Free,Bachelor Recipes",cabbage coleslaw ,False,15,,['5'],,2-3,,,15,http://www.vegrecipesofindia.com/cabbage-coleslaw/
0,,,,beverage,world, | how to make pomegranate mint cooler," Kids Recipes, Summer Recipes,Beverages, Navratri & Fasting Recipes,15 Minutes Recipes, Vegan Recipes,Gluten Free, Toddler Recipes,Bachelor Recipes, International Cuisines",pomegranate mint cooler ,True,15,,['4.34'],,3,,,15,http://www.vegrecipesofindia.com/pomegranate-mint-cooler-recipe/
0,,,,side,world,", how to make pineapple raita recipe | raita recipes"," Summer Recipes,Kids Recipes,15 Minutes Recipes, No Onion No Garlic, North Indian Recipes,Gluten Free, Pickles-Sauces-Dips,Bachelor Recipes",pineapple raita ,True,15,,['5'],,1-2,,,15,http://www.vegrecipesofindia.com/pineapple-raita-recipe-pineapple-raita/
0,,,20,snacks,Indian,", how to make methi pakoda recipe | pakora recipes"," Kids Recipes,30 Minutes Recipes, Starters & Snacks Recipes, North Indian Recipes, Vegan Recipes,Bachelor Recipes,Indian Street Food",methi pakora ,True,10,,['4.6'],,2to3,,,30,http://www.vegrecipesofindia.com/methi-pakora-recipe-methi-pakoda/
0,,,20,"main,side","northindian,Punjabi",", how to make paneer bhurji curry recipe"," Kids Recipes, Indian Street Food, Main Course,30 Minutes Recipes, North Indian Recipes, Paneer Recipes,Gluten Free, Punjabi Recipes, Popular Indian Recipes,Indian Curries,Bachelor Recipes",paneer bhurji gravy ,False,5,,['5'],,3to4,,,25,http://www.vegrecipesofindia.com/paneer-bhurj-gravy-recipe/
0,,,25,main,"gujarati,Indian",", how to make gujarati trevti dal recipe","Dal Recipes,Bachelor Recipes, Vegan Recipes, Gujarati Recipes",trevti dal ,True,60,,['4.75'],,4,,,85,http://www.vegrecipesofindia.com/trevti-dal-recipe/
0,,,45,snacks,"Indian,Mumbai", | mumbai khada pav bhaji | how to make pav bhaji," Starters & Snacks Recipes, Main Course,Bachelor Recipes,Indian Street Food, Indian Vegetable Recipes",kada pav bhaji ,True,15,,['5'],,3bowls,,,60,http://www.vegrecipesofindia.com/khada-pav-bhaji-recipe-mumbai-khada-pav-bhaji/
0,,,20,snacks,Indian, | shakarkandi tikki recipe | navratri vrat recipes," Kids Recipes, Navratri & Fasting Recipes, No Onion No Garlic,30 Minutes Recipes, Starters & Snacks Recipes, Vegan Recipes,Gluten Free,Indian Vegetable Recipes",sweet potato tikki ,True,10,,['5'],,7-8tikkis,,,30,http://www.vegrecipesofindia.com/sweet-potato-tikki-navratri-vrat-recipe/
0,,,15,snacks,northindian,", how to make dahi papdi chaat | chaat recipes"," Kids Recipes,Bachelor Recipes,Indian Street Food, Starters & Snacks Recipes, North Indian Recipes",dahi papdi chaat ,True,30,,['5'],,4,,,45,http://www.vegrecipesofindia.com/dahi-papdi-chaat-recipe-chaat-recipes/
0,,,10,starter,northindian,", how to make masala papad recipe","15 Minutes Recipes, North Indian Recipes, Starters & Snacks Recipes, Vegan Recipes,Gluten Free, Punjabi Recipes,Bachelor Recipes,Indian Street Food",masala papad ,True,5,,['4.75'],,3to4,,,15,http://www.vegrecipesofindia.com/masala-papad-recipe/
0,,,30,main,Indian,", how to make crisp soft pooris | poori recipes"," Kids Recipes, Indian Breads & Parathas, No Onion No Garlic,Cooking Tips & Methods, Main Course, North Indian Recipes, Vegan Recipes, Popular Indian Recipes,Bachelor Recipes, Indian Breakfast Recipes,Indian Breads & Parathas",crisp poori ,False,35,,['5'],,3-4,,,65,http://www.vegrecipesofindia.com/poori-recipe-crisp-soft-pooris/
0,,,30,main,"hyderabadi,southindian",", how to make capsicum masala curry recipe","Indian Curries, Main Course, Indian Vegetable Recipes, South Indian Recipes",capsicum masala ,True,30,,['4.66'],,5to6,,,60,http://www.vegrecipesofindia.com/capsicum-masala-recipe/
0,318,21,50,Dessert,Indian,", how to make almond halwa recipe | badam halwa","Desserts, Vegan Recipes, Festival Recipes",almond halwa ,True,360,7,['4'],7,4,13,24,410,http://www.vegrecipesofindia.com/almond-halwa-recipe/
0,,,,"condiment,side",world,", how to make peri peri or piri piri sauce recipe"," Pickles-Sauces-Dips,Bachelor Recipes,International Cuisines, Vegan Recipes,15 Minutes Recipes",peri peri sauce ,True,10,,['4.75'],,1smallbottle,,,10,http://www.vegrecipesofindia.com/peri-peri-sauce-recipe/
0,454,10,35,main,northindian,", how to make paneer makhani recipe"," Kids Recipes,Festival Recipes, Main Course, Paneer Recipes, Indian Curries, North Indian Recipes,Gluten Free,Bachelor Recipes",paneer makhani ,True,10,15,['4.73'],23,2to3,5,39,45,http://www.vegrecipesofindia.com/paneer-makhani-recipe-paneer-recipes/
0,,,20,main,"northindian,Punjabi", | punjabi dry kala chana recipe," Kids Recipes,Festival Recipes, Main Course, No Onion No Garlic, Indian Curries, North Indian Recipes, Starters & Snacks Recipes,Gluten Free, Tiffin Recipes, Punjabi Recipes, Vegan Recipes,Bachelor Recipes",sookha kala chana ,False,480,,['5'],,4,,,500,http://www.vegrecipesofindia.com/sookha-kala-chana-recipe/
0,,,5,side,"kerala,southindian",", kerala style coconut chutney for idli, dosa","15 Minutes Recipes, Kerala Recipes, Starters & Snacks Recipes, Tiffin Recipes, Vegan Recipes,Gluten Free,Chutneys,Bachelor Recipes, South Indian Recipes",red coconut chutney ,False,10,,['4.45'],,2to3,,,15,http://www.vegrecipesofindia.com/red-coconut-chutney-recipe-kerala-style/
0,,,15,main,world,", how to make pasta arrabbiata recipe"," Main Course,30 Minutes Recipes,Bachelor Recipes,International Cuisines",pasta arrabbiata ,False,15,,[''],,1to2,,,30,http://www.vegrecipesofindia.com/pasta-arrabbiata-recipe/
0,,,20,"Breakfast,Snack","northindian,Punjabi",", how to make quick bhature recipe | easy bhatura recipe"," Indian Street Food, North Indian Recipes, Indian Breakfast Recipes,Indian Breads & Parathas, Punjabi Recipes",bhatura ,True,120,,['4.78'],,2to3,,,140,http://www.vegrecipesofindia.com/easy-bhatura-recipe-bhature-recipes/
0,697,57,20,Dessert,Indian,", how to make badam halwa recipe | almond halwa recipe"," Kids Recipes, Navratri & Fasting Recipes,Gluten Free, Festival Recipes,Desserts, Tamil Nadu, South Indian Recipes",badam halwa ,True,45,7,['4.67'],22,2to3,51,51,65,http://www.vegrecipesofindia.com/almond-halwa-badam-halwa-recipe/
0,,,25,"snacks,starter",northindian,", how to make punjabi aloo paneer kofta recipe","Kids Recipes, Navratri & Fasting Recipes, No Onion No Garlic, Paneer Recipes, North Indian Recipes, Starters & Snacks Recipes, Punjabi Recipes",paneer kofta ,True,25,,['3.8'],,14to16mediumsizedkoftas,,,50,http://www.vegrecipesofindia.com/aloo-paneer-kofta/
0,222,20,50,main,"northindian,Punjabi",", restaurant style kadai vegetable gravy recipe"," North Indian Recipes,Gluten Free,Indian Vegetable Recipes, Punjabi Recipes, Popular Indian Recipes,Bachelor Recipes",vegetable kadai gravy ,False,30,4,['4.49'],2,4,7,14,80,http://www.vegrecipesofindia.com/vegetable-kadai-gravy-recipe/
0,,,,Dessert,world,", how to make mango ice cream recipe"," Kids Recipes, Summer Recipes, Navratri & Fasting Recipes,15 Minutes Recipes,Gluten Free, Toddler Recipes,Desserts,Bachelor Recipes",mango ice cream ,False,30,,['4.64'],,6,,,30,http://www.vegrecipesofindia.com/mango-ice-cream-easy-mango-ice-cream/
0,,,,side,"Indian,Maharashtrian", with mustard | hari mirch ka achaar recipe,"Maharashtrian Recipes, Pickles-Sauces-Dips, Vegan Recipes,Gluten Free",green chilli pickle ,True,,,['4.91'],,1mediumjar,,,,http://www.vegrecipesofindia.com/green-chilli-pickle-recipe-hari-mirch-ka-achaar/
0,234,36,10,main,northindian, | potato tomato curry recipe | navratri recipes," Navratri & Fasting Recipes, No Onion No Garlic, Main Course,30 Minutes Recipes, North Indian Recipes, Vegan Recipes,Gluten Free, Punjabi Recipes,Bachelor Recipes,Low Fat Recipes",aloo tamatar sabzi ,True,20,7,['4.82'],,2to3,6,7,30,http://www.vegrecipesofindia.com/aloo-tamatar-sabzi-navratri-recipes/
0,,,,appetizerorside,Indian, - indian vegetable salad," North Indian Recipes, Vegan Recipes, Starters & Snacks Recipes,Low Fat Recipes",kachumber salad or kuchumber salad ,False,15,,['5'],,1smallbowl,,,15,http://www.vegrecipesofindia.com/kachumber-salad-kuchumber-salad/
0,,,15,side,southindian,", how to make onion tomato chutney recipe","30 Minutes Recipes, Starters & Snacks Recipes, Tiffin Recipes, Vegan Recipes, Tamil Nadu,Chutneys,Bachelor Recipes, Low Fat Recipes, South Indian Recipes",onion tomato chutney ,True,5,,['4.57'],,2to3,,,20,http://www.vegrecipesofindia.com/onion-tomato-chutney-recipe/
0,,,15,main,southindian,", how to make carrot rice recipe | rice recipes","Kids Recipes, Tiffin Recipes,30 Minutes Recipes, Vegan Recipes, Rice Recipes,Bachelor Recipes, South Indian Recipes",carrot rice ,True,15,,['4.86'],,2,,,30,http://www.vegrecipesofindia.com/carrot-rice-recipe/
0,,,6,appetiser,world,", how to make cheesy garlic bread recipe"," Kids Recipes,15 Minutes Recipes, Starters & Snacks Recipes,International Cuisines,Bachelor Recipes,Baked Snacks, International Cuisines",cheese garlic bread ,True,9,,['4.8'],,2-3,,,15,http://www.vegrecipesofindia.com/cheese-garlic-bread-recipe/
0,,,30,main,southindian, | chana dal biryani recipe,"Awadhi Cuisine, Main Course, Hyderabadi Cuisine, Vegan Recipes,Gluten Free, Rice Recipes,Bachelor Recipes",qabooli biryani or qubooli biryani ,False,90,,['5'],,4,,,120,http://www.vegrecipesofindia.com/qabooli-biryani-chana-dal-biryani/
0,,,15,"Breakfast,snacks",Maharashtrian,", onion poha recipe | how to make kanda pohe recipe"," Kids Recipes, Tiffin Recipes, Starters & Snacks Recipes, Maharashtrian Recipes,Gluten Free, Vegan Recipes, Popular Indian Recipes, Rice Recipes,Bachelor Recipes, Low Fat Recipes,Indian Breakfast Recipes",kanda poha ,True,15,,['4.71'],,2-3,,,30,http://www.vegrecipesofindia.com/kanda-poha-or-onion-poha/
0,,,20,main,"northindian,Punjabi",", how to make aloo kofta gravy recipe"," Kids Recipes,Festival Recipes, Main Course, Indian Curries, North Indian Recipes,Gluten Free, Popular Indian Recipes",aloo kofta curry ,True,45,,['4.53'],,3to4,,,65,http://www.vegrecipesofindia.com/aloo-kofta-gravy-recipe/
0,,,25,snacks,Indian,", how to make lauki pakoras | lauki recipes"," North Indian Recipes,Kids Recipes, Vegan Recipes, Starters & Snacks Recipes",lauki pakora ,False,15,,['5'],,2to3,,,40,http://www.vegrecipesofindia.com/lauki-pakora-recipe/
0,,,25,side,"northindian,uttarpradesh",", how to make aloo tamatar ka jhol recipe"," Kids Recipes, Indian Street Food, Main Course,30 Minutes Recipes, North Indian Recipes, Starters & Snacks Recipes, Vegan Recipes,Indian Curries,Bachelor Recipes",aloo tamatar jhol ,True,10,,['4.34'],,3to4,,,35,http://www.vegrecipesofindia.com/aloo-tamatar-jhol-recipe/
0,,,,Beverages,,,Cooking Tips & Methods,"sabja seeds or sweet basil seeds, how to use sabja seeds or falooda seeds",False,30,,['5'],,,,,,http://www.vegrecipesofindia.com/basil-seeds-or-sabja-seeds/
0,,,10,"Breakfast,snacks",world,", how to make veg curd sandwich recipe"," Kids Recipes,15 Minutes Recipes,30 Minutes Recipes, Starters & Snacks Recipes,Bachelor Recipes,Baked Snacks, International Cuisines",curd sandwich ,True,10,,['4.75'],,,,,20,http://www.vegrecipesofindia.com/curd-sandwich-recipe/
0,,,,snacks,Indian,", how to make aloo chana chaat recipe","Kids Recipes, Starters & Snacks Recipes, North Indian Recipes, Vegan Recipes,Gluten Free,Bachelor Recipes",aloo chana chaat ,True,30,,['4.34'],,2-3,,,30,http://www.vegrecipesofindia.com/aloo-chana-chaat-recipe/
0,,,2,side,indiancuisine,", how to make mango pickle recipe"," Summer Recipes,15 Minutes Recipes, Vegan Recipes, Pickles-Sauces-Dips,No Onion No Garlic,Bachelor Recipes, South Indian Recipes,Pickles-Sauces-Dips",instant mango pickle ,True,10,,['5'],,1bowl,,,12,http://www.vegrecipesofindia.com/instant-mango-pickle-recipe/
0,,,,"Appetizer,side",northindian,", how to make mint chutney | pudina chutney recipe","15 Minutes Recipes, North Indian Recipes, Vegan Recipes, Punjabi Recipes, Popular Indian Recipes,Chutneys",mint chutney ,False,15,,['4.78'],,4,,,15,http://www.vegrecipesofindia.com/mint-chutney-recipe-for-tandoori-recipes/
0,,,15,snacks,northindian,", how to make dahi aloo tikki recipe | tikki recipes"," Kids Recipes, Punjabi Recipes,Indian Street Food, Starters & Snacks Recipes, North Indian Recipes",dahi aloo tikki ,True,20,,['4.25'],,2to3,,,35,http://www.vegrecipesofindia.com/dahi-aloo-tikki-recipe/
0,,,25,"Breakfast,snacks","northindian,Punjabi",", how to make palak paneer bhurji recipe"," Kids Recipes, Paneer Recipes, Tiffin Recipes, North Indian Recipes,Gluten Free, Punjabi Recipes,Paneer Recipes, Indian Vegetable Recipes,Bachelor Recipes,Indian Breakfast Recipes",palak paneer bhurji ,True,20,,['5'],,2to3,,,45,http://www.vegrecipesofindia.com/palak-paneer-bhurji-recipe/
0,414,40,45,main,"Indian,northindian",", restaurant style delicious malai kofta curry recipe","Indian Curries, Main Course, North Indian Recipes, Paneer Recipes, Popular Indian Recipes",malai kofta ,True,45,13,['4.65'],8,3to4servings,8,24,90,http://www.vegrecipesofindia.com/malai-kofta/
0,,,15,SideDish,IndoChinese,", how to make mushroom manchurian recipe","Indo-Chinese Recipes, Main Course, Starters & Snacks Recipes, Vegan Recipes, Popular Indian Recipes,Bachelor Recipes",mushroom manchurian ,True,30,,['4.79'],,2,,,45,http://www.vegrecipesofindia.com/mushroom-manchurian-dry-mushroom-manchurian/
0,124,26,10,"snacks,starters","IndianStreetFood,mumbaistreetfood",", how to make mumbai style pav sandwich recipe"," Kids Recipes,30 Minutes Recipes, Starters & Snacks Recipes,Bachelor Recipes,Indian Street Food,Starters & Snacks Recipes",pav sandwich ,False,15,5,['5'],,4pavsandwich,3,,25,http://www.vegrecipesofindia.com/pav-sandwich-recipe/
0,,,15,snacks,world,," Kids Recipes,Baked Snacks, Starters & Snacks Recipes, International Cuisines","Cheese Straws Recipe, How to make Cheese Straws | Cheese Recipes",False,15,,['4.5'],,1mediumjar,,,30,http://www.vegrecipesofindia.com/cheese-straws/
0,197,13.7,15,main,northindian,", how to make matar paneer | paneer matar recipe"," Kids Recipes, Main Course,30 Minutes Recipes, North Indian Recipes, Paneer Recipes,Gluten Free, Popular Indian Recipes,Indian Curries,Bachelor Recipes",matar paneer ,True,15,10.5,['4.69'],6.1,4,6.2,12.1,30,http://www.vegrecipesofindia.com/matar-paneer/
0,,,20,breakfasts,Indian,", how to make instant bread dosa recipe | instant recipes"," Kids Recipes,30 Minutes Recipes, Starters & Snacks Recipes,Bachelor Recipes,Indian Breakfast Recipes, South Indian Recipes",bread dosa ,True,10,,['4.5'],,3,,,30,http://www.vegrecipesofindia.com/bread-dosa-recipe-instant-dosa/
0,,,15,main,northindian," | biryani chawal recipe, how to make biryani rice recipe"," Kids Recipes,Festival Recipes, Main Course, Tiffin Recipes, North Indian Recipes, Vegan Recipes,Gluten Free, Rice Recipes,Bachelor Recipes",biryani rice ,True,25,,['4'],,3to4,,,40,http://www.vegrecipesofindia.com/biryani-rice/
0,,,35,curry,southindian,", how to make aloo kurma recipe | korma recipes"," South Indian Recipes,Bachelor Recipes,Gluten Free,Main Course",potato korma ,False,20,,['4.67'],,4,,,55,http://www.vegrecipesofindia.com/potato-korma-recipe-aloo-kurma/
0,,,10,Beverages,"goan,Indian", | sol kadhi recipe | coconut kokum curry recipe," Summer Recipes,Beverages, Main Course, Indian Curries, Vegan Recipes, Goan Recipes, Konkani Recipes",kokum curry ,True,30,,['3.58'],,3,,,40,http://www.vegrecipesofindia.com/kokum-curry-sol-kadhi/
0,,,20,side,southindian, | potato masala for dosa recipe," Kids Recipes, Tiffin Recipes, Vegan Recipes, Tamil Nadu,Bachelor Recipes,Indian Street Food, South Indian Recipes",potato curry for masala dosa ,True,30,,['4.5'],,4,,,50,http://www.vegrecipesofindia.com/potato-curry-recipe-for-masala-dosa/
0,,,,beverage,"bihar,northindian", | sattu ka ghol or savory sattu drink recipe," Summer Recipes,Beverages,15 Minutes Recipes, Indian Street Food, North Indian Recipes, Vegan Recipes,Gluten Free,Bachelor Recipes, Low Fat Recipes,Summer Recipes",namkeen sattu ,True,5,,[''],,2,,,5,http://www.vegrecipesofindia.com/namkeen-sattu-recipe-sattu-ka-ghol/
0,,,20,side,Maharashtrian,", how to make shepu moong dal bhaji recipe"," Tiffin Recipes, Vegan Recipes, Maharashtrian Recipes,Indian Vegetable Recipes",suva moong dal sabzi ,True,15,,[''],,3,,,35,http://www.vegrecipesofindia.com/suva-moong-dal-sabzi-recipe/
0,,,15,main,northindian,", how to make mathura ke aloo recipe"," Kids Recipes, Indian Street Food, Main Course,30 Minutes Recipes, Indian Curries, No Onion No Garlic, North Indian Recipes, Vegan Recipes, Popular Indian Recipes,Bachelor Recipes,Indian Breakfast Recipes",mathura ke dubki wale aloo ,True,15,,['4.67'],,6to7,,,30,http://www.vegrecipesofindia.com/mathura-ke-dubki-wale-aloo-recipe/
